    0.21590E+01    0.40695E+02
    0.22026E+01    0.39635E+02
    0.22471E+01    0.38596E+02
    0.22925E+01    0.37577E+02
    0.23388E+01    0.36578E+02
    0.23861E+01    0.35599E+02
    0.24343E+01    0.34639E+02
    0.24835E+01    0.33698E+02
    0.25336E+01    0.32777E+02
    0.25848E+01    0.31873E+02
    0.26370E+01    0.30989E+02
    0.26903E+01    0.30122E+02
    0.27447E+01    0.29274E+02
    0.28001E+01    0.28443E+02
    0.28567E+01    0.27630E+02
    0.29144E+01    0.26834E+02
    0.29733E+01    0.26056E+02
    0.30333E+01    0.25294E+02
    0.30946E+01    0.24549E+02
    0.31571E+01    0.23820E+02
    0.32209E+01    0.23108E+02
    0.32860E+01    0.22412E+02
    0.33523E+01    0.21732E+02
    0.34201E+01    0.21067E+02
    0.34892E+01    0.20418E+02
    0.35596E+01    0.19785E+02
    0.36316E+01    0.19166E+02
    0.37049E+01    0.18562E+02
    0.37798E+01    0.17973E+02
    0.38561E+01    0.17399E+02
    0.39340E+01    0.16838E+02
    0.40135E+01    0.16292E+02
    0.40946E+01    0.15760E+02
    0.41773E+01    0.15242E+02
    0.42617E+01    0.14737E+02
    0.43478E+01    0.14245E+02
    0.44356E+01    0.13767E+02
    0.45252E+01    0.13301E+02
    0.46166E+01    0.12848E+02
    0.47099E+01    0.12408E+02
    0.48050E+01    0.11980E+02
    0.49021E+01    0.11564E+02
    0.50011E+01    0.11160E+02
    0.51021E+01    0.10767E+02
    0.52052E+01    0.10386E+02
    0.53104E+01    0.10016E+02
    0.54176E+01    0.96572E+01
    0.55271E+01    0.93091E+01
    0.56387E+01    0.89716E+01
    0.57526E+01    0.86444E+01
    0.58689E+01    0.83274E+01
    0.59874E+01    0.80203E+01
    0.61084E+01    0.77229E+01
    0.62318E+01    0.74350E+01
    0.63577E+01    0.71564E+01
    0.64861E+01    0.68868E+01
    0.66171E+01    0.66261E+01
    0.67508E+01    0.63740E+01
    0.68872E+01    0.61303E+01
    0.70263E+01    0.58948E+01
    0.71682E+01    0.56673E+01
    0.73130E+01    0.54475E+01
    0.74608E+01    0.52353E+01
    0.76115E+01    0.50305E+01
    0.77653E+01    0.48329E+01
    0.79221E+01    0.46422E+01
    0.80822E+01    0.44583E+01
    0.82454E+01    0.42809E+01
    0.84120E+01    0.41099E+01
    0.85819E+01    0.39451E+01
    0.87553E+01    0.37863E+01
